"Date","Open","High","Low","Close","Adj.Close","Volume","MA_20","MA_50"
2019-04-17,365.049988,368.76001,350.600006,354.73999,354.73999,18054100,361.96599875,359.34799914
2019-04-18,355,360.410004,351.640015,360.350006,360.350006,8353200,361.0899993,359.51119922
2019-04-22,359.700012,377.690002,359,377.339996,377.339996,11980500,361.9064986,360.16379932
2019-04-23,375.450012,384.799988,374.709991,381.890015,381.890015,10089800,362.6894988,360.85019948
2019-04-24,381.070007,381.899994,373.269989,374.230011,374.230011,6541900,363.4024993,361.42019948
2019-04-25,374.48999,374.76001,365.700012,368.329987,368.329987,6255500,364.1504989,361.5873992
2019-04-26,368.350006,375.140015,366.23999,374.850006,374.850006,5621900,365.16249995,362.04899954
2019-04-29,373.679993,374.579987,369.119995,371.829987,371.829987,3821700,365.9259994,362.30419914
2019-04-30,369.559998,374.5,368.350006,370.540009,370.540009,3870100,366.1050003,362.57759942
2019-05-01,374,385.98999,373.170013,378.809998,378.809998,9257300,366.65950015,362.91539912
2019-05-02,378,383.5,374.51001,379.059998,379.059998,5398200,367.12500005,363.298399
2019-05-03,381.529999,385.029999,378.269989,385.029999,385.029999,5130300,367.98249975,363.85959896
2019-05-06,377.690002,381.350006,376,378.670013,378.670013,5793100,368.6415009,364.17259944
2019-05-07,377,379.910004,365.809998,370.459991,370.459991,6974900,369.09400025,364.30359918
2019-05-08,367.920013,369,361.359985,364.369995,364.369995,6572000,369.07700045,364.29159906
2019-05-09,360.899994,364.200012,352.75,362.75,362.75,5882600,369.0184998,364.28919916
2019-05-10,361.619995,365.26001,353.059998,361.040009,361.040009,5657100,368.68800055,364.34799922
2019-05-13,352.290009,354.26001,343.100006,345.26001,345.26001,8026700,368.3940003,364.10679928
2019-05-14,348.709991,349.950012,342.5,345.609985,345.609985,5353000,368.2309998,363.9981988
2019-05-15,343.339996,356.5,341.390015,354.98999,354.98999,6340100,368.00749975,364.01199884
2019-05-16,356.369995,364,353.940002,359.309998,359.309998,6441500,368.23600015,364.0059991
2019-05-17,356.390015,359.619995,353.790009,354.450012,354.450012,4725400,367.94100045,364.04299922
2019-05-20,351.230011,352.420013,345.399994,348.109985,348.109985,4621500,366.4794999,364.0131988
2019-05-21,350.950012,356.429993,349.929993,354.269989,354.269989,4026400,365.0984986,363.92139888
2019-05-22,358.01001,370.459991,357.299988,359.730011,359.730011,6229400,364.3734986,363.99059932
2019-05-23,355.5,357.420013,347.700012,352.209991,352.209991,5630400,363.5674988,363.81059932
2019-05-24,355.410004,359.440002,353.790009,354.390015,354.390015,3831000,362.54449925,363.72199948
2019-05-28,354.390015,361.200012,353.649994,355.059998,355.059998,4717100,361.7059998,363.59399962
2019-05-29,353.600006,353.850006,345.899994,349.190002,349.190002,5658900,360.63849945,363.30899962
2019-05-30,350.549988,354.209991,348.299988,351.850006,351.850006,4008000,359.29049985,363.17039976
2019-05-31,347.220001,349.339996,342.920013,343.279999,343.279999,5023400,357.5014999,362.53159972
2019-06-03,343.559998,347.660004,332.649994,336.630005,336.630005,7849600,355.0815002,361.70679992
2019-06-04,345,353.609985,343.25,353.399994,353.399994,7891600,353.81799925,361.5545996
2019-06-05,354.380005,357.880005,348.709991,355.730011,355.730011,5020100,353.08150025,361.3445996
2019-06-06,354.839996,358.209991,352.089996,357.130005,357.130005,3710000,352.71950075,361.28779968
2019-06-07,357.390015,365.149994,355.690002,360.869995,360.869995,4777300,352.6255005,361.43779968
2019-06-10,363.649994,367.100006,349.290009,352.01001,352.01001,7810300,352.17400055,361.38580018
2019-06-11,355,357.579987,348.5,351.269989,351.269989,5396700,352.4744995,361.28
2019-06-12,351.820007,353.609985,343.230011,345.559998,345.559998,4584700,352.47200015,360.85200014
2019-06-13,347.230011,348.5,339.25,343.429993,343.429993,6209300,351.8940003,360.36619998
2019-06-14,341.630005,343.399994,336.160004,339.730011,339.730011,5019000,350.91500095,359.7658002
2019-06-17,342.690002,351.769989,342.059998,350.619995,350.619995,5358200,350.7235001,359.4206
2019-06-18,355.570007,361.5,353.75,357.119995,357.119995,5428500,351.1740006,359.2532001
2019-06-19,361.720001,364.73999,356.119995,363.519989,363.519989,5667200,351.6365006,359.2953998
2019-06-20,365.910004,370.119995,361.220001,365.209991,365.209991,5899500,351.9104996,359.3053998
2019-06-21,365,371.450012,365,369.209991,369.209991,7448400,352.7604996,359.41119936
2019-06-24,370.269989,375,370.200012,371.040009,371.040009,4830200,353.5929993,359.47899966
2019-06-25,370.75,371,358.290009,360.299988,360.299988,5750400,353.8549988,359.66219912
2019-06-26,361.600006,366.790009,361.600006,362.200012,362.200012,3669700,354.5054993,359.92879946
2019-06-27,363.200012,370.850006,363.200012,370.019989,370.019989,4138600,355.41399845,360.13999942
2019-06-28,370.26001,371.540009,364.869995,367.320007,367.320007,4592700,356.61599885,360.39159976
2019-07-01,373.5,376.660004,372,374.600006,374.600006,4992600,358.5144989,360.67659976
2019-07-02,374.890015,376,370.309998,375.429993,375.429993,3625000,359.61599885,360.6383997
2019-07-03,376.690002,381.98999,375.839996,381.720001,381.720001,3799000,360.91549835,360.63499942
2019-07-05,378.290009,381.399994,375.559998,380.549988,380.549988,3732200,362.0864975,360.76139896
2019-07-08,378.190002,378.25,375.359985,376.160004,376.160004,3113400,362.85099795,360.9179993
2019-07-09,379.059998,384.76001,377.5,379.929993,379.929993,6932800,364.2469971,361.01959904
2019-07-10,382.769989,384.339996,362.679993,381,381,5878800,365.73349765,361.2029993
2019-07-11,381.100006,384.540009,378.799988,379.5,379.5,4336300,367.43049775,361.38219912
2019-07-12,378.679993,379.73999,372.790009,373.25,373.25,6636900,368.9214981,361.27099916
2019-07-15,372.940002,373.679993,362.299988,366.600006,366.600006,7944700,370.26499785,361.02179932
2019-07-16,370.089996,371.339996,364.920013,365.98999,365.98999,5863200,371.0334976,360.64099914
2019-07-17,366.25,366.5,361.75,362.440002,362.440002,13639500,371.29949795,360.31639892
2019-07-18,323.76001,329.850006,320.299988,325.209991,325.209991,31287100,369.38399805,359.41139892
2019-07-19,323.399994,325.850006,314.230011,315.100006,315.100006,16302500,366.8784988,358.42599914
2019-07-22,312,314.540009,305.809998,310.619995,310.619995,17718000,363.948999,357.38339904
2019-07-23,311.440002,313.5,306,307.299988,307.299988,9171100,360.76199795,356.30859862
2019-07-24,310.51001,319.98999,307.25,317.940002,317.940002,11961800,358.64399865,355.76219846
2019-07-25,318.859985,327.690002,316.299988,326.459991,326.459991,10798500,356.8569976,355.37919858
2019-07-26,328.790009,336,327.5,335.779999,335.779999,10847500,355.1449981,354.99499876
2019-07-29,335.980011,336.399994,328.769989,332.700012,332.700012,5782800,353.41399835,354.46279904
2019-07-30,329.200012,329.649994,323.230011,325.929993,325.929993,6029300,350.9804977,353.89239866
2019-07-31,325.160004,331.769989,318.529999,322.98999,322.98999,6259500,348.35849755,353.38999876
2019-08-01,324.25,328.579987,318.73999,319.5,319.5,6563200,345.2474975,352.69459898
2019-08-02,317.48999,319.410004,311.799988,318.829987,318.829987,6280300,342.16149745,351.8765985
2019-08-05,310.959991,313.420013,304.679993,307.630005,307.630005,8692500,338.7349975,350.98499878
2019-08-06,310.579987,311.880005,305.299988,310.100006,310.100006,6179100,335.24349815,350.0991986
2019-08-07,302.559998,305,296.809998,304.290009,304.290009,9322400,331.4079986,349.08379882
2019-08-08,311.029999,316.359985,306.630005,315.899994,315.899994,5905900,328.2279983,348.41799866
2019-08-09,313.73999,316.640015,305.679993,308.929993,308.929993,5349100,325.01199795,347.5595984
2019-08-12,305.459991,312.890015,303.23999,310.829987,310.829987,6531700,322.223497,346.91059816
2019-08-13,309.769989,316.429993,308.160004,312.279999,312.279999,5289400,319.53799745,346.42359804
2019-08-14,308.01001,308.410004,298.01001,299.109985,299.109985,7355800,316.3714966,345.33779786
2019-08-15,299.5,300.630005,288,295.76001,295.76001,9629200,314.89899755,344.13839784
2019-08-16,298.859985,303.549988,296.269989,302.799988,302.799988,6905800,314.28399665,343.0517975
2019-08-19,306.25,311.75,304.75,309.380005,309.380005,4942200,314.22199715,342.0219977
2019-08-20,304.570007,305,297.679993,298.98999,298.98999,7349900,313.80649725,340.9615973
2019-08-21,301.609985,302.880005,296.200012,297.809998,297.809998,5685400,312.79999705,339.89239748
2019-08-22,298.649994,300.329987,293.149994,296.929993,296.929993,4974200,311.32349715,338.91979738
2019-08-23,295,299.01001,290.320007,291.440002,291.440002,6324900,309.1064973,337.87999756
2019-08-26,295.23999,296.950012,292.5,294.980011,294.980011,4695700,307.22049725,336.98499756
2019-08-27,294.540009,296.769989,287.200012,291.029999,291.029999,6309400,305.47549755,335.79319764
2019-08-28,289.470001,292.820007,287.75,291.769989,291.769989,3955700,303.9144975,334.48619752
2019-08-29,295,299.929993,294.98999,296.779999,296.779999,4388500,302.77849745,333.15139772
2019-08-30,298.779999,298.940002,290.850006,293.75,293.75,4446400,301.5244981,331.7221979
2019-09-03,290.820007,293.899994,288.059998,289.290009,289.290009,3682800,300.6074983,330.12379826
2019-09-04,291.25,292.380005,286.51001,291.519989,291.519989,4652500,299.67849745,328.53339786
2019-09-05,285.320007,293.970001,282.790009,293.25,293.25,8966800,299.126497,327.1923981
2019-09-06,293.350006,293.350006,287.029999,290.170013,290.170013,5166600,297.83999795,325.75179812
2019-09-09,294.809998,301.549988,290.600006,294.339996,294.339996,8232700,297.1104981,324.23819826
2019-09-10,291.160004,297.170013,282.660004,287.98999,287.98999,12320200,295.96849825,322.65159792
2019-09-11,285.700012,292.649994,284.609985,288.269989,288.269989,7405900,294.76799775,320.924997579999
2019-09-12,288.100006,292.730011,286.600006,288.859985,288.859985,5010900,294.25549775,319.193597419999
2019-09-13,290.609985,296.619995,290.040009,294.149994,294.149994,6583100,294.17499695,317.442197279999
2019-09-16,294.230011,297.429993,289.779999,294.290009,294.290009,5307400,293.749498,315.716997699999
2019-09-17,294.5,299.149994,291.790009,298.600006,298.600006,4777100,293.21049805,314.165797739999
2019-09-18,294.98999,296.049988,287.450012,291.559998,291.559998,7811100,292.83899845,312.398397839999
2019-09-19,291.559998,293.809998,283.399994,286.600006,286.600006,8461300,292.27849885,310.51039796
2019-09-20,280.26001,282.5,266,270.75,270.75,23832800,290.9694992,308.33539796
2019-09-23,268.350006,273.390015,261.890015,265.920013,265.920013,13478600,289.69349975,306.18879822
2019-09-24,262.5,265,252.279999,254.589996,254.589996,16338200,287.673999,303.94859802
2019-09-25,255.710007,266.600006,253.699997,264.75,264.75,11643800,286.35999905,301.92379822
2019-09-26,266.420013,268.049988,260.200012,263.309998,263.309998,7684000,284.9369995,299.94119814
2019-09-27,266.179993,267.440002,260.390015,263.079987,263.079987,7328300,283.2519989,298.69859806
2019-09-30,264,268.880005,262.779999,267.619995,267.619995,6727200,281.94549865,297.74899784
2019-10-01,267.350006,272.200012,264.029999,269.579987,269.579987,8650300,280.95999755,296.92819768
2019-10-02,263.609985,269.350006,262.190002,268.029999,268.029999,7659100,279.78549805,296.142797899999
2019-10-03,267.779999,268.839996,257.01001,268.149994,268.149994,8951000,278.53049775,295.14699774
2019-10-04,268.200012,275.480011,266.470001,272.790009,272.790009,9890400,277.66149755,294.0735981
2019-10-07,271.98999,276.679993,271.279999,274.459991,274.459991,6525600,276.6674973,292.847197939999
2019-10-08,273.029999,275.529999,270.640015,270.720001,270.720001,6276400,275.80399785,291.607597719999
2019-10-09,270.019989,271,264.570007,267.529999,267.529999,6794400,274.76699835,290.43959784
2019-10-10,265.970001,280.529999,265.029999,280.480011,280.480011,10809100,274.34799965,289.589398259999
2019-10-11,284.799988,287.869995,282.339996,282.929993,282.929993,8786100,273.7869996,288.857998119999
2019-10-14,283.929993,286.929993,282,285.529999,285.529999,5513200,273.3489991,288.19199836
2019-10-15,283.820007,285.869995,279.399994,284.25,284.25,7685600,272.6314988,287.72439826
2019-10-16,283.119995,288.170013,280.73999,286.279999,286.279999,16175900,272.36749885,287.24799812
2019-10-17,304.48999,308.75,288.299988,293.350006,293.350006,38258900,272.70499885,287.029198059999
2019-10-18,289.359985,290.899994,273.359985,275.299988,275.299988,23429900,272.93249825,286.21719794
2019-10-21,272.890015,279.940002,269,278.049988,278.049988,12599200,273.538997,285.59959784
2019-10-22,271.160004,275.410004,265.799988,266.690002,266.690002,11802400,274.1439973,284.71679814
2019-10-23,268.059998,273.920013,266.630005,271.269989,271.269989,7133500,274.46999675,283.89659794
2019-10-24,271.809998,274.019989,268.799988,271.5,271.5,4827400,274.87949685,283.34439824
2019-10-25,270.679993,277.769989,270.179993,276.820007,276.820007,4747800,275.56649785,282.96559818
2019-10-28,278.049988,285.75,277.350006,281.859985,281.859985,6248400,276.27849735,282.54679812
2019-10-29,281.869995,284.410004,277.549988,281.209991,281.209991,4356200,276.85999755,281.983397839999
2019-10-30,284.339996,293.48999,283,291.450012,291.450012,9345600,278.0309982,281.83259828
2019-10-31,291,291.450012,284.779999,287.410004,287.410004,5090000,278.9939987,281.6245984
2019-11-01,288.700012,289.119995,283.019989,286.809998,286.809998,5594300,279.69499815,281.4221985
2019-11-04,288,295.390015,287.160004,292.859985,292.859985,5566200,280.61499785,281.45059816
2019-11-05,289.98999,291.190002,286.309998,288.029999,288.029999,4062400,281.48049775,281.311597919999
2019-11-06,288.190002,290.559998,285.839996,288.589996,288.589996,3438300,282.5334976,281.26279786
2019-11-07,290.700012,298.190002,288.269989,289.570007,289.570007,5928500,282.9879974,281.21879822
2019-11-08,288.730011,293.98999,287.51001,291.570007,291.570007,4509000,283.4199981,281.11459838
2019-11-11,289.160004,296.359985,288.5,294.179993,294.179993,3944300,283.8524978,281.12319824
2019-11-12,295.320007,295.350006,288.700012,292.01001,292.01001,5772800,284.2404983,281.17759826
2019-11-13,291.029999,293.410004,281.140015,283.109985,283.109985,9158900,284.0819976,281.009398179999
2019-11-14,283.25,290.630005,283.220001,289.619995,289.619995,6529000,283.89549705,280.93679808
2019-11-15,290.589996,295.820007,287.570007,295.029999,295.029999,6333800,284.8819976,281.033997799999
2019-11-18,296,304.98999,293.279999,302.570007,302.570007,8616600,286.10799855,281.19859802
2019-11-19,304.01001,305.670013,298.519989,302.600006,302.600006,5918000,287.90349875,281.49079834
2019-11-20,301.01001,308.25,301,305.160004,305.160004,5111800,289.5979995,281.828598639999
2019-11-21,306,312.690002,304.26001,311.690002,311.690002,7488400,291.6074996,282.285198979999
2019-11-22,309.100006,311.399994,304.410004,310.480011,310.480011,5970100,293.2904998,282.611799319999
2019-11-25,308.829987,315.730011,305.25,315.549988,315.549988,7873900,294.97499995,283.0369989
2019-11-26,315,316.5,311.690002,312.48999,312.48999,5321000,296.5389999,283.314798579999
2019-11-27,313.929993,316.820007,312.75,315.929993,315.929993,4096900,297.76299895,283.802198479999
2019-11-29,315.779999,316.619995,313.339996,314.660004,314.660004,2411700,299.12549895,284.363398439999
2019-12-02,314.390015,314.390015,303.75,309.98999,309.98999,6218800,300.28449855,285.148198239999
2019-12-03,302.220001,307.359985,301.880005,306.160004,306.160004,4992800,300.9494995,285.952998059999
2019-12-04,308.429993,308.429993,303.269989,304.320007,304.320007,3512100,301.7639999,286.947598279999
2019-12-05,305.269989,306.480011,298.809998,302.859985,302.859985,4615500,302.47749935,287.709797979999
2019-12-06,304.700012,307.850006,302.600006,307.350006,307.350006,4457800,303.3664993,288.590598139999
2019-12-09,307.350006,311.48999,302.440002,302.5,302.5,5748400,303.91299895,289.378998399999
2019-12-10,296.119995,298.940002,292.019989,293.119995,293.119995,10476100,303.85999905,289.888998399999
2019-12-11,294.48999,299.429993,294.200012,298.929993,298.929993,5589800,304.2059982,290.475998519999
2019-12-12,295.670013,299.170013,295.059998,298.440002,298.440002,4766600,304.97249905,291.084198579999
2019-12-13,298.5,301.799988,297.25,298.5,298.5,3879700,305.4164993,291.691198699999
2019-12-16,300.850006,305.709991,298.630005,304.209991,304.209991,4658900,305.8754989,292.319598339999
2019-12-17,307.359985,316.799988,306.600006,315.480011,315.480011,10427100,306.5209991,293.139998739999
2019-12-18,316.26001,325.359985,315.600006,320.799988,320.799988,11207400,307.4309982,294.141598479999
2019-12-19,324.5,332.829987,324.179993,332.220001,332.220001,9822300,308.78399805,295.435398519999
2019-12-20,335,338,330.600006,336.899994,336.899994,9914900,310.04449765,296.563798179999
2019-12-23,337.76001,337.950012,331.019989,333.100006,333.100006,5765300,311.1754974,297.567198439999
2019-12-24,334.01001,335.700012,331.600006,333.200012,333.200012,2019300,312.0579986,298.520598699999
2019-12-26,334.600006,336.459991,332.01001,332.630005,332.630005,3589900,313.06499935,299.488198799999
2019-12-27,332.959991,333.820007,326.01001,329.089996,329.089996,5036100,313.7229995,300.344398739999
2019-12-30,329.079987,329.190002,322.859985,323.309998,323.309998,4311500,314.1554992,300.943598579999
2019-12-31,322,324.920013,321.089996,323.570007,323.570007,3713300,314.83450005,301.908998959999
2020-01-02,326.100006,329.980011,324.779999,329.809998,329.809998,4485800,316.01699975,302.944199159999
2020-01-03,326.779999,329.859985,325.529999,325.899994,325.899994,3806900,317.0959991,304.128398999999
2020-01-06,323.119995,336.359985,321.200012,335.829987,335.829987,5663100,318.7444992,305.419598959999
2020-01-07,336.470001,336.700012,330.299988,330.75,330.75,4703200,319.9144989,306.604598959999
2020-01-08,331.48999,342.700012,331.049988,339.26001,339.26001,7104500,321.7524994,307.853399019999
2020-01-09,342,343.420013,334.609985,335.660004,335.660004,4709300,323.87949985,308.929399399999
2020-01-10,337.130005,338.5,327.269989,329.049988,329.049988,4718300,325.3854996,309.886199339999
2020-01-13,331.799988,340.850006,331.51001,338.920013,338.920013,6290000,327.40950015,310.835599359999
2020-01-14,344.399994,345.380005,335.519989,338.690002,338.690002,7199400,329.41900025,311.861199319999
2020-01-15,338.679993,343.170013,336.600006,339.070007,339.070007,5158000,331.16200105,312.906399499999
2020-01-16,343.5,343.559998,335.850006,338.619995,338.619995,5016000,332.31900025,313.821599699999
2020-01-17,341,341.570007,337.380005,339.670013,339.670013,6066500,333.2625015,314.854399979999
2020-01-21,340,341,332.589996,338.109985,338.109985,14350300,333.5570007,315.844799759999
2020-01-22,332.549988,336.299988,323.600006,326,326,21730000,333.012001,316.573399619999
2020-01-23,326.040009,349.880005,325.01001,349.600006,349.600006,18200300,333.837001,317.733999599999
2020-01-24,348.459991,359.850006,345.880005,353.160004,353.160004,17939700,334.8350006,318.913599819999
2020-01-27,345.950012,351.899994,341.019989,342.880005,342.880005,7709500,335.3475006,319.930999719999
2020-01-28,345.880005,352.399994,342.779999,348.519989,348.519989,6821600,336.31900025,321.239199799999
2020-01-29,349,349.399994,338.549988,343.160004,343.160004,7643500,337.31150055,322.309999979999
2020-01-30,341.100006,348.200012,339.25,347.73999,347.73999,5328100,338.5199997,323.364199799999
2020-01-31,347.390015,347.390015,340.980011,345.089996,345.089996,5230000,339.2839996,324.214599579999
2020-02-03,347.23999,359.630005,346.279999,358,358,6670600,340.8889999,325.322599459999
2020-02-04,361,369.570007,356.100006,369.01001,369.01001,7161500,342.54800105,326.599599579999
2020-02-05,375.130005,375.25,362.299988,369.670013,369.670013,6437000,344.4940017,327.759199799999
2020-02-06,369.600006,371.549988,362.51001,366.950012,366.950012,3920400,345.8785018,328.888599819999
2020-02-07,365.040009,371.799988,363.570007,366.769989,366.769989,4385200,347.43400105,329.912999839999
2020-02-10,365,374.799988,362.519989,371.070007,371.070007,5294100,349.535002,331.084600179999
2020-02-11,373.75,378.109985,369.720001,373.690002,373.690002,4772900,351.27350145,332.239800359999
2020-02-12,377.179993,380.619995,375.880005,380.01001,380.01001,4624800,353.33950185,333.546800479999
2020-02-13,376.959991,385.369995,376.51001,381.399994,381.399994,4485400,355.4560012,334.975000559999
2020-02-14,381.470001,385.149994,379.429993,380.399994,380.399994,3736300,357.54500115,336.459800359999
2020-02-18,379.299988,389.540009,379.190002,387.779999,387.779999,5173900,359.95050045,338.129000199999
2020-02-19,388.119995,392.950012,384.899994,386.190002,386.190002,4896400,362.3545013,339.795600539999
2020-02-20,386.559998,389.700012,376.679993,386,386,4079400,365.3545013,341.368600419999
2020-02-21,385.329987,387.320007,377.899994,380.070007,380.070007,3930100,366.87800135,342.920000559999
2020-02-24,364.76001,372.820007,361,368.700012,368.700012,6936400,367.65500175,344.431600899999
2020-02-25,372,375.649994,357.720001,360.089996,360.089996,6481200,368.5155013,345.654800959999
2020-02-26,366.309998,382,365,379.23999,379.23999,8934100,370.05150135,347.270800719999
2020-02-27,371.459991,391.559998,370.600006,371.709991,371.709991,10967700,371.4790007,348.735000539999
2020-02-28,364.209991,376.769989,356.799988,369.029999,369.029999,11168600,372.54350115,350.031400699999
2020-03-02,373.109985,381.359985,364.5,381.049988,381.049988,6997900,374.34150075,351.342800239999
2020-03-03,381.029999,393.519989,367.399994,368.769989,368.769989,8364600,374.8800002,352.302200259999
2020-03-04,377.769989,384.01001,370.51001,383.790009,383.790009,5487300,375.61900015,353.333600419999
2020-03-05,381,391.399994,368.640015,372.779999,372.779999,8747000,375.77449945,354.051200519999
2020-03-06,367.700012,371.309998,356.850006,368.970001,368.970001,8147200,375.8754989,354.768600419999
2020-03-09,343.859985,357.470001,341.720001,346.48999,346.48999,7405500,374.86149895,355.034399979999
2020-03-10,356.429993,364.540009,347.850006,364.130005,364.130005,7604400,374.51449885,355.664399979999
2020-03-11,358.920013,362.980011,344.790009,349.920013,349.920013,6036000,373.3259994,356.081000319999
2020-03-12,326.5,335.720001,307.320007,315.25,315.25,12071600,370.0879989,355.919800359999
2020-03-13,330.51001,336.420013,307.390015,336.299988,336.299988,9458200,367.8329986,356.174399979999
2020-03-16,306.630005,334.350006,294.75,298.839996,298.839996,10559900,363.7549987,355.554999939999
2020-03-17,306.190002,322.899994,290.25,319.75,319.75,10013900,360.35349875,355.432000059999
2020-03-18,302.399994,331.579987,300,315.470001,315.470001,12593600,356.8174987,355.024800339999
2020-03-19,324.329987,348.51001,316.820007,332.029999,332.029999,10616000,354.11899865,355.050400319999
2020-03-20,342.309998,350.48999,332,332.829987,332.829987,10853800,351.75699765,354.921799859999
2020-03-23,347.890015,366.109985,340.880005,360.269989,360.269989,13449400,351.3354965,355.413999559999
2020-03-24,369.98999,372.929993,353.029999,357.320007,357.320007,11638700,351.19699705,355.979399939999
2020-03-25,361.019989,362,339.170013,342.390015,342.390015,8767200,349.3544983,356.048799979999
2020-03-26,344,363.839996,341.730011,362.98999,362.98999,7229600,348.91849825,356.534799739999
2020-03-27,359.089996,368.559998,353,357.119995,357.119995,7948800,348.32299805,356.895799499999
2020-03-30,363,377.799988,361.170013,370.959991,370.959991,8622000,347.8184982,357.542599419999
2020-03-31,367.929993,383.01001,366.440002,375.5,375.5,9366500,348.15499875,358.259199159999
2020-04-01,376.049988,380.230011,361.019989,364.079987,364.079987,6672500,347.16949765,358.778599199999
2020-04-02,364.079987,370.98999,360.059998,370.079987,370.079987,4592500,347.03449705,359.660198939999
2020-04-03,367.470001,370.899994,357.51001,361.76001,361.76001,4860800,346.6739975,359.903399019999
2020-04-06,365.220001,380.290009,361.709991,379.959991,379.959991,8183900,348.34749755,360.439398759999
2020-04-07,380,381.329987,369.339996,372.279999,372.279999,7046400,348.75499725,361.027398639999
2020-04-08,374.01001,378.390015,368.309998,371.119995,371.119995,6908900,349.81499635,361.479398759999
2020-04-09,371.059998,372.100006,363.029999,370.720001,370.720001,7711300,352.5884964,362.030598699999
2020-04-13,371.309998,400.51001,367.700012,396.720001,396.720001,11692900,355.60949705,363.010198919999
2020-04-14,397.5,417.820007,394.850006,413.549988,413.549988,11581000,361.34499665,364.379398759999
2020-04-15,413,434.980011,412.25,426.75,426.75,13561200,366.69499665,365.754398759999
2020-04-16,437,449.519989,431.609985,439.170013,439.170013,16128700,372.87999725,367.157598819999
2020-04-17,431,432,414.700012,422.959991,422.959991,12616300,377.42649685,368.223398379999
2020-04-20,435.170013,444.48999,430.559998,437.48999,437.48999,12655800,382.659497,369.634197939999
2020-04-21,444.769989,447,425.600006,433.829987,433.829987,23177600,386.3374969,370.975397899999
2020-04-22,429.730011,433,413,421.420013,421.420013,21084800,389.5424972,371.982398019999
2020-04-23,419.26001,438.410004,419.26001,426.700012,426.700012,13952300,393.75799705,373.042598219999
2020-04-24,425,427.170013,415.880005,424.98999,424.98999,8658900,396.85799705,373.942197819999
2020-04-27,425,429,420.839996,421.380005,421.380005,6277500,400.07099755,374.741798039999
2020-04-28,419.98999,421,402.910004,403.829987,403.829987,10101200,401.71449735,375.210397899999
2020-04-29,399.529999,415.859985,393.600006,411.890015,411.890015,9693100,403.5339981,375.692598219999
2020-04-30,410.309998,424.440002,408,419.850006,419.850006,7954000,406.32249905,376.365798299999
2020-05-01,415.100006,427.970001,411.730011,415.269989,415.269989,8299900,408.58199915,376.951198079999
2020-05-04,417.779999,428.540009,414.869995,428.149994,428.149994,7799100,411.90149835,377.912797819999
2020-05-05,427.559998,431,421.559998,424.679993,424.679993,6286300,414.13749845,379.032397439999
2020-05-06,429.299988,439.769989,426.390015,434.26001,434.26001,6660700,417.236499,380.515797719999
2020-05-07,436.890015,438.880005,430.660004,436.529999,436.529999,5641900,420.5069992,381.661597899999
2020-05-08,434.140015,442,433.640015,435.549988,435.549988,5049300,423.74849855,382.938397839999
2020-05-11,436.329987,444.890015,435.559998,440.519989,440.519989,5486000,425.93849795,384.368197639999
2020-05-12,442,444.170013,431.359985,431.820007,431.820007,4598200,426.8519989,385.383598019999
2020-05-13,435.690002,447,427.269989,438.269989,438.269989,7014600,427.42799835,386.773598019999
2020-05-14,444.899994,452.380005,432.820007,441.950012,441.950012,9007500,427.5669983,387.936798079999
2020-05-15,440.700012,455,437.51001,454.190002,454.190002,7244000,429.12849885,389.564998139999
2020-05-18,451.160004,456.359985,443.350006,452.579987,452.579987,7773500,429.8829987,391.237197859999
2020-05-19,453.399994,458.970001,450.470001,451.040009,451.040009,4810500,430.7434998,393.328198239999
2020-05-20,454.25,455.809998,444,447.670013,447.670013,5607300,432.0559998,394.998998399999
2020-05-21,448.559998,448.959991,430.25,436.25,436.25,9117300,432.5334992,396.725598139999
2020-05-22,437,439.089996,427.179993,429.320007,429.320007,5422300,432.75000005,399.006998279999
2020-05-26,427.769989,428.5,413.140015,414.769989,414.769989,7881100,432.41949925,400.576398299999
2020-05-27,410.380005,420.019989,397.859985,419.890015,419.890015,10446300,433.22250065,402.99739868
2020-05-28,417.23999,422.369995,411.5,413.440002,413.440002,5655100,433.3,404.87119872
2020-05-29,417.459991,420.299988,411.850006,419.730011,419.730011,5254900,433.29400025,406.956398919999
2020-06-01,418.829987,426.720001,415.980011,425.920013,425.920013,3743700,433.82650145,408.834199199999
2020-06-02,425.869995,427.589996,419.459991,427.309998,427.309998,3494800,433.78450165,410.723799419999
2020-06-03,426.950012,427.100006,418.049988,421.970001,421.970001,4316000,433.64900205,411.95779966
2020-06-04,422.390015,428.709991,410.029999,414.329987,414.329987,5410500,432.6525009,413.09799926
2020-06-05,407.290009,420.23999,404.25,419.600006,419.600006,5099600,431.80600125,414.64219908
2020-06-08,416,420.799988,406.5,419.48999,419.48999,5851500,431.00300135,415.77219908
2020-06-09,421.649994,434.730011,420.309998,434.049988,434.049988,6797000,430.6795013,417.31079894
2020-06-10,436,439.690002,430.549988,434.480011,434.480011,4896900,430.8125015,418.58119934
2020-06-11,428.200012,445.570007,424.160004,425.559998,425.559998,7462900,430.17700195,419.5823993
2020-06-12,429,434.059998,412.450012,418.070007,418.070007,6461100,428.9830017,420.662199699999
2020-06-15,421.399994,426.48999,415.420013,425.5,425.5,4467900,427.5485016,421.770599959999
2020-06-16,425.76001,437.959991,425.179993,436.130005,436.130005,5507900,426.7260025,423.257999859999
2020-06-17,441.820007,450.459991,439.220001,447.769989,447.769989,6529600,426.5625015,424.614199819999
